start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-19 04:00:00,2025-01-19 05:50:00,22,6.021254925677852,54.5563147015701,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 05:55:00,2025-01-19 08:20:00,29,64.7584874528876,26.774999999999523,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 08:25:00,2025-01-19 10:35:00,26,-1122.8334437534436,1058.5953110852029,0,EXIT_STOP_LOSS,False
2025-01-19 10:40:00,2025-01-19 11:25:00,9,7.184588180060473,1.7453812499991272,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 11:30:00,2025-01-19 12:20:00,10,5.996339574232195,11.884002382110111,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 12:25:00,2025-01-19 14:00:00,19,134.29605386048564,44.287500000000136,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 14:05:00,2025-01-19 15:00:00,11,16.266400721036803,25.9709730058064,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 15:05:00,2025-01-19 16:15:00,14,13.551393666072954,18.93462492187365,0,EXIT_PROFIT_TARGET_MET,False
2025-01-19 16:20:00,2025-01-19 21:25:00,61,202.28977754087225,57.98249999999996,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 21:30:00,2025-01-19 22:10:00,8,0.3986565409889522,5.865149394901948,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 22:15:00,2025-01-19 23:25:00,14,4.951135373276429,67.26467285156339,0,EXIT_PROFIT_TARGET_MET,False
2025-01-19 23:30:00,2025-01-20 00:35:00,13,7.226883761030763,36.17588374595397,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 00:40:00,2025-01-20 01:30:00,10,1.761312044826127,8.71899000000019,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 01:35:00,2025-01-20 13:35:00,144,211.3699473342249,143.60987647702956,0,EXIT_PROFIT_TARGET_MET,False
2025-01-20 13:40:00,2025-01-20 16:00:00,28,9.433070545980968,25.85249999999985,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 16:05:00,2025-01-20 16:35:00,6,15.824919801002238,21.66951267283713,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 16:40:00,2025-01-20 17:00:00,4,24.768783344712574,1.8791187500008846,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 17:05:00,2025-01-20 18:35:00,18,3.7531335919929916,130.30876162830975,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 18:40:00,2025-01-20 19:35:00,11,4.488625312054751,13.52952374999984,1,EXIT_PROFIT_TARGET_MET,True
2025-01-20 19:40:00,2025-01-21 15:05:00,233,4.965498431950778,112.46947125000065,1,EXIT_PROFIT_TARGET_MET,True
2025-01-21 15:10:00,2025-01-21 16:10:00,12,25.58252462672158,11.069918299795631,1,EXIT_PROFIT_TARGET_MET,True
2025-01-21 16:15:00,2025-01-21 19:30:00,39,-946.5527625606212,938.6796341381453,0,EXIT_STOP_LOSS,False
2025-01-21 19:35:00,2025-01-22 09:05:00,162,-723.439117762255,706.6726691870873,0,EXIT_STOP_LOSS,False
2025-01-22 09:10:00,2025-01-22 13:45:00,55,4.463686290323778,16.80749999999989,1,EXIT_PROFIT_TARGET_MET,True
